0,1,2,label,rho
154.61,145.81,138.16,0,2.1563917041203763e-06
161.23,150.74,145.25,0,1.7344132421968179e-06
141.04,129.8,126.78,0,1.3544920624323677e-06
146.25,132.98,128.23,0,1.581110794415498e-06
174.73,161.85,151.59,0,1.1998041240580398e-06
175.93,162.22,150.81,0,1.1743392870474254e-06
135.19,124.81,114.89,0,1.246949995070788e-06
98.87,88.54,82.98,0,3.884281699400756e-07
78.48,72.14,68.67,1,7.057491106641967e-07
58.37,54.42,57.51,1,1.5313017310810982e-06
61.54,58.87,62.55,1,1.2977592758048923e-06
42.42,41.42,46.42,1,2.1762201386575098e-06
36.72,36.41,38.34,1,2.6727218577296132e-06
26.6,26.6,26.6,1,2.6332253958005376e-06
38.85,34.65,36.25,1,2.652654665643144e-06
48.14,44.1,47.78,1,2.0011713680499795e-06
54.95,50.23,55.39,1,1.7071135451814326e-06
63.04,59.11,64.78,1,1.2211951702042178e-06
60.81,59.31,64.52,1,1.268952132887371e-06
43.26,44.64,49.77,1,2.026854549510992e-06
38.6,38.08,43.24,1,2.417098262282123e-06
36.11,34.43,39.43,1,2.6995991100450845e-06
36.34,35.74,38.54,1,2.699385043213556e-06
45.18,42.98,48.98,1,2.053881723318998e-06
43.3,44.38,49.7,1,2.033087071778568e-06
37.72,39.2,44.17,1,2.355896227552704e-06
39.26,40.08,45.48,1,2.2700626968661643e-06
69.21,72.47,70.35,1,8.264521946328484e-07
118.8,128.41,102.18,0,1.0317742339190179e-06
139.38,154.6,104.64,0,7.7152147762608e-06
141.23,159.16,99.98,0,7.497312721332325e-06
145.45,162.57,99.91,0,8.002474576404342e-06
151.74,164.82,106.94,0,1.200905378897462e-05
155.81,165.71,112.59,0,1.282767174676588e-05
152.81,165.21,112.21,0,1.4862237661088284e-05
155.25,167.25,117.65,0,1.3109203584197307e-05
153.32,165.32,116.08,0,1.4749568818848691e-05
152.0,164.59,113.92,0,1.5317910292138084e-05
145.12,162.1,107.12,0,1.1451948047994905e-05
139.97,160.21,105.44,0,8.065659416740889e-06
145.3,162.99,101.87,0,9.101318235479321e-06
151.08,165.04,112.71,0,1.5085923794886111e-05
148.7,158.1,114.9,0,1.2671023689393621e-05
153.21,157.9,123.06,0,1.0267953784929849e-05
151.4,158.31,119.13,0,1.231578518066078e-05
143.56,156.05,107.4,0,1.0093266414479077e-05
156.61,169.97,122.71,0,8.978219660610457e-06
189.85,196.8,178.24,2,1.8619944719339219e-06
181.79,189.91,158.71,2,8.346536228634404e-07
167.74,176.82,127.37,0,2.8996316997711003e-06
161.5,172.86,120.2,0,6.579963873274222e-06
162.57,170.93,115.33,0,6.80879669352086e-06
202.49,194.91,118.6,0,3.667555084623353e-07
204.98,196.02,116.9,0,3.3156903006561247e-07
189.45,185.1,121.48,0,7.31286617727608e-07
191.61,198.54,167.08,2,9.505412766047669e-07
228.31,233.42,229.97,2,4.6584972284042556e-07
228.33,235.91,230.25,2,4.346276131379314e-07
234.55,235.09,228.67,2,3.9062603608978413e-07
233.3,230.85,220.47,2,4.999036483208709e-07
214.31,219.19,208.57,2,1.7286394769237622e-06
173.8,186.71,152.03,0,9.002447821467852e-07
155.1,171.35,117.26,0,1.002245188579403e-05
153.94,171.04,115.98,0,1.0577554622026662e-05
152.95,170.95,110.89,0,1.0572292307169626e-05
153.14,170.66,109.46,0,1.029963682862564e-05
154.14,169.46,110.78,0,1.152790990507726e-05
153.09,164.98,112.07,0,1.4730650078053459e-05
151.56,159.32,112.96,0,1.3633060773320607e-05
146.05,149.81,111.28,0,7.509274092425717e-06
142.31,142.69,110.29,0,4.319955370852098e-06
137.58,137.9,110.52,0,2.8695060584067918e-06
135.16,136.73,108.53,0,2.5582351402954797e-06
137.15,142.64,106.75,0,3.954126501901796e-06
140.15,148.09,107.84,0,6.140269881108432e-06
140.9,149.63,107.49,0,6.883736172809516e-06
143.73,151.54,112.23,0,8.02301861807259e-06
146.17,152.33,117.69,0,8.043638437338999e-06
149.13,154.13,122.77,0,7.948980505174598e-06
153.02,157.69,125.69,0,8.651452400118973e-06
161.42,167.11,131.97,0,4.869524805586035e-06
200.02,210.45,198.7,2,4.73522768197094e-06
126.85,128.65,129.76,0,9.255110379235415e-07
53.27,56.1,62.57,1,1.472442689164167e-06
54.31,57.32,64.89,1,1.3706231723876766e-06
109.07,114.84,126.4,0,4.5973953319560517e-07
71.64,70.72,77.47,1,7.360005931976358e-07
89.23,83.46,84.45,0,4.379107684075893e-07
102.88,98.44,97.96,0,3.9142972217044426e-07
157.84,150.32,142.15,0,2.077338399141278e-06
150.45,140.57,135.89,0,1.84436248905374e-06
146.26,135.74,133.32,0,1.5633138362678495e-06
145.24,134.22,130.91,0,1.5580060301984636e-06
140.23,129.02,124.53,0,1.3657035724572935e-06
170.05,155.98,147.45,0,1.4369449014668468e-06
176.62,160.93,148.65,0,1.1826655492770022e-06
164.15,149.6,134.95,0,2.377552239532039e-06
139.23,125.66,112.64,0,1.3579888481309385e-06
83.19,75.74,69.66,1,5.972510080709055e-07
59.14,54.2,56.18,1,1.522595833378893e-06
47.46,43.96,46.77,1,2.029724906790113e-06
31.87,30.87,34.87,1,3.00374479356522e-06
29.64,28.82,30.58,1,3.0327280446789717e-06
26.05,25.23,25.64,1,2.4654815357443564e-06
35.74,31.62,32.66,1,2.880721148209357e-06
47.05,42.61,46.53,1,2.051721601175374e-06
51.86,50.26,54.78,1,1.7875191447523413e-06
57.28,55.68,61.12,1,1.474388545489545e-06
55.3,55.26,60.5,1,1.528726295669045e-06
38.73,42.45,47.46,1,2.120409350360036e-06
31.93,33.81,37.97,1,2.81026877595208e-06
30.28,30.24,34.76,1,3.0054176701802588e-06
34.53,34.03,37.38,1,2.829215107358407e-06
43.87,43.18,48.99,1,2.0666982568935334e-06
38.82,42.17,47.95,1,2.1066525901882097e-06
32.66,34.14,39.22,1,2.7402274852733283e-06
35.04,33.05,38.93,1,2.7638270818960118e-06
51.25,51.02,56.29,1,1.753826640673814e-06
105.99,113.6,94.57,0,5.018050704677161e-07
141.23,153.4,107.37,0,8.335178964227446e-06
140.15,157.59,101.48,0,7.701330796584804e-06
142.24,159.28,98.44,0,7.0075515288336295e-06
146.22,160.46,101.94,0,9.400375423357308e-06
149.31,160.8,106.67,0,1.2082848199426356e-05
149.87,162.07,109.91,0,1.4210286188129735e-05
149.66,160.78,111.26,0,1.426445724887744e-05
150.3,161.0,110.62,0,1.4128385808849665e-05
141.83,157.31,102.26,0,8.565222888799565e-06
134.07,154.17,95.34,0,4.077568257845321e-06
130.01,149.51,92.98,0,2.7058181641856957e-06
149.18,164.33,111.02,0,1.4366159587061306e-05
151.28,163.94,114.16,0,1.5292708792767712e-05
147.84,157.44,113.84,0,1.217580835733509e-05
153.52,159.72,122.49,0,1.1265446298443258e-05
155.29,161.65,124.74,0,1.0123707668347849e-05
150.93,160.42,116.97,0,1.405484251552476e-05
154.7,167.87,117.14,0,1.293288551872203e-05
184.89,191.96,169.7,2,1.254320606892139e-06
187.93,190.54,151.2,0,6.372567013394235e-07
182.2,181.9,121.87,0,1.12169178997315e-06
174.69,177.68,133.41,0,1.618108714163072e-06
188.59,183.32,123.1,0,7.919204920625792e-07
206.44,194.89,119.21,0,3.254962910613254e-07
188.91,183.41,118.53,0,7.739331588254656e-07
170.82,173.76,119.78,0,3.0609701069381565e-06
168.93,178.22,134.15,0,1.9994552104382676e-06
202.85,207.53,184.78,2,1.79709847000906e-06
179.71,187.81,145.84,0,7.885110124674532e-07
173.49,183.76,146.44,0,1.0177755385304616e-06
166.13,175.3,140.49,0,1.8617374068407196e-06
151.02,158.3,109.67,0,1.1883659383434072e-05
153.69,162.31,108.09,0,1.1280651023517173e-05
153.83,167.27,113.63,0,1.3880344168297136e-05
156.08,170.72,114.74,0,1.0618686502650548e-05
150.9,168.87,108.9,0,1.1532508790092604e-05
151.83,168.87,109.75,0,1.1969742029065407e-05
154.16,167.64,113.88,0,1.35548837330458e-05
152.39,161.43,113.91,0,1.478741675477344e-05
149.67,153.35,112.55,0,9.493879039373891e-06
141.13,142.65,107.97,0,4.307589429732774e-06
136.64,137.18,107.78,0,2.7335841125038295e-06
132.6,133.28,108.56,0,1.965288541578504e-06
134.53,132.81,110.73,0,1.974643567979706e-06
139.29,142.08,112.3,0,3.816420288889873e-06
145.6,151.6,115.0,0,8.134170665837777e-06
149.32,157.89,115.37,0,1.2714017762728792e-05
151.15,162.03,119.23,0,1.323596824497443e-05
155.28,164.08,126.28,0,8.99567623361571e-06
154.51,159.99,128.55,0,7.487996694498736e-06
156.37,159.37,131.43,0,5.8069162317637225e-06
160.51,163.9,131.82,0,5.331874202686198e-06
184.55,192.56,176.57,2,1.8205723206674693e-06
96.17,100.96,103.83,0,3.724636382132019e-07
37.69,41.29,46.13,1,2.2021943107634373e-06
39.82,43.38,48.35,1,2.0732349931176483e-06
54.78,55.98,65.16,1,1.3807981458783888e-06
69.71,68.5,75.35,1,8.133054738351897e-07
86.57,81.55,80.96,1,4.779134976781398e-07
116.94,112.76,107.18,0,6.162041721665924e-07
163.06,154.22,145.62,0,1.8063275799632306e-06
150.39,141.19,135.99,0,1.895570060237767e-06
142.0,132.08,130.16,0,1.396271064376012e-06
150.03,138.63,135.37,0,1.7021969237781437e-06
138.68,128.29,125.62,0,1.2671298560427966e-06
141.17,129.33,123.61,0,1.4254766133585587e-06
167.22,152.02,139.78,0,1.8750997053797964e-06
176.17,160.3,142.65,0,1.364774557763731e-06
142.01,128.69,114.91,0,1.5866197782506793e-06
102.47,92.78,80.11,0,3.762651123115941e-07
57.29,51.61,48.97,1,1.6020279908288234e-06
18.49,17.59,17.82,1,1.2255536162252136e-06
20.05,16.85,20.25,1,1.3585508105376686e-06
20.59,18.11,20.07,1,1.4311221754830172e-06
24.43,22.43,23.43,1,2.0501494364482497e-06
33.68,29.68,29.88,1,2.9488160907236094e-06
41.9,38.3,42.1,1,2.351744296328964e-06
47.14,45.74,50.74,1,1.9708307459536438e-06
54.76,54.4,59.88,1,1.5661849429370843e-06
55.66,56.94,62.58,1,1.4382829606572345e-06
41.04,45.64,51.04,1,1.940194895871741e-06
32.95,36.15,39.95,1,2.637359744265941e-06
29.62,30.22,34.42,1,3.0066018521499008e-06
32.76,32.36,36.56,1,2.9151057334619067e-06
40.89,41.49,47.49,1,2.1510292509874497e-06
39.61,43.41,51.01,1,1.9551445134460456e-06
36.63,38.51,43.55,1,2.4040920832197582e-06
32.61,32.68,37.16,1,2.8834117332214685e-06
44.28,44.86,49.82,1,2.0217287006528595e-06
99.43,104.87,90.23,0,4.0626603365592723e-07
140.47,151.86,110.27,0,7.248896680412207e-06
145.23,159.29,105.62,0,1.107882922460253e-05
143.11,157.64,98.41,0,7.077086081595861e-06
143.85,157.09,100.69,0,8.24635242968763e-06
142.58,155.5,102.02,0,8.371660034768734e-06
142.2,154.08,104.68,0,8.665273030227536e-06
141.19,152.31,102.79,0,7.449528137613102e-06
141.01,153.77,100.21,0,7.059493001896346e-06
138.8,153.87,97.68,0,5.794656084252488e-06
133.09,151.48,94.1,0,3.4997476855156277e-06
129.0,146.84,91.36,0,2.2345942249642047e-06
153.08,164.92,118.48,0,1.3956309922515716e-05
150.94,162.94,114.98,0,1.5124477901510377e-05
152.4,162.0,118.4,0,1.4201008213359006e-05
155.63,161.76,124.96,0,9.962981873329862e-06
157.67,163.57,128.09,0,7.77234896819674e-06
154.8,162.64,120.92,0,1.2667426404010192e-05
155.69,167.83,117.5,0,1.262140935970523e-05
184.29,190.9,167.55,2,1.143262871693908e-06
183.99,182.9,151.02,0,7.919242882102011e-07
165.9,167.39,118.59,0,5.6048765039698895e-06
162.2,168.94,125.39,0,6.596064907592593e-06
169.34,171.23,122.19,0,3.7162208660120242e-06
164.83,167.18,117.41,0,6.178640822740095e-06
155.1,162.53,116.64,0,1.4002178198443613e-05
148.22,161.15,105.26,0,1.1463886803123849e-05
149.9,163.44,106.6,0,1.2368256317547313e-05
151.31,162.63,108.09,0,1.2898035753362853e-05
151.42,160.41,103.56,0,8.930098658828043e-06
150.97,160.24,102.73,0,8.584836631730733e-06
141.38,150.08,97.2,0,5.17663012978345e-06
145.82,152.74,105.86,0,8.615707429240767e-06
149.94,157.77,108.04,0,1.125860845164485e-05
153.24,165.13,110.76,0,1.3987130472024383e-05
154.76,169.31,111.56,0,1.1686609741533422e-05
154.04,171.22,108.83,0,9.417780562510855e-06
176.95,181.98,109.82,0,1.3494413311202372e-06
164.61,171.09,120.67,0,5.726473620056107e-06
156.23,162.52,120.36,0,1.2376994182849875e-05
152.51,152.68,117.45,0,8.521692826371835e-06
142.76,142.77,113.12,0,4.212414408609819e-06
137.7,137.33,111.79,0,2.7282269804637912e-06
132.85,131.97,110.49,0,1.8229300358646482e-06
133.91,131.24,112.1,0,1.7679466688887825e-06
138.54,139.66,117.44,0,2.844231082515709e-06
147.89,153.31,120.33,0,8.190132470740718e-06
156.73,164.65,124.31,0,1.0075360665091326e-05
158.72,168.2,126.47,0,7.574948990123069e-06
159.87,168.83,130.84,0,5.279196415756745e-06
159.76,164.24,137.16,0,3.4884005056397466e-06
159.8,161.07,137.98,0,3.274138072748776e-06
160.75,161.12,132.54,0,4.895175710839119e-06
153.37,156.23,127.0,0,7.424060653316412e-06
74.11,76.87,79.84,1,6.211145078319731e-07
41.26,43.89,47.82,1,2.0924130616454826e-06
24.34,25.2,29.4,1,2.5552204690252976e-06
19.63,19.45,24.47,1,1.652434207597931e-06
49.94,49.29,55.46,1,1.805379095094733e-06
99.54,95.82,92.47,0,3.860118786439502e-07
130.25,125.7,116.59,0,1.187689094912909e-06
167.12,157.31,149.1,0,1.5225143613846757e-06
148.16,140.23,135.11,0,1.8511037317066502e-06
141.67,133.49,130.95,0,1.453481093279418e-06
150.05,139.96,136.21,0,1.7645281187042708e-06
134.14,125.54,122.98,0,1.1228641733317392e-06
130.11,119.65,117.65,0,8.957488417361284e-07
155.29,140.66,130.7,0,2.164189726708408e-06
184.12,167.15,148.76,0,9.108327592455405e-07
162.64,146.96,130.26,0,2.6415603040341048e-06
122.36,109.05,95.89,0,5.640118998375552e-07
22.36,20.7,18.91,1,1.5563201217481095e-06
14.71,13.35,14.38,1,8.693064353727627e-07
18.76,14.97,17.6,1,1.1296641654693675e-06
20.06,15.81,17.61,1,1.2020751093725358e-06
25.56,23.88,24.72,1,2.2924142979980538e-06
30.73,28.05,27.65,1,2.8829443150498164e-06
36.53,35.6,38.16,1,2.7097915789929437e-06
45.24,44.48,48.52,1,2.0504713861682244e-06
56.32,56.68,61.6,1,1.4610047416041056e-06
59.55,60.19,66.75,1,1.222395827923532e-06
41.33,43.67,50.04,1,2.0195407633978176e-06
26.49,28.25,32.53,1,2.893216246904786e-06
29.86,30.78,34.82,1,2.990572937151249e-06
28.57,30.67,34.25,1,2.974086528602255e-06
30.65,31.19,37.02,1,2.886594964534893e-06
30.47,33.23,39.35,1,2.700136253843621e-06
26.51,29.56,33.54,1,2.891120638453527e-06
25.07,28.11,31.43,1,2.780009593418348e-06
36.2,35.84,40.79,1,2.609597818731963e-06
84.51,86.96,80.33,1,4.618581980249931e-07
133.85,144.59,107.81,0,3.8019018710718276e-06
146.82,160.22,107.72,0,1.2447210756819784e-05
145.77,159.82,102.03,0,9.407832249710828e-06
141.95,154.55,100.27,0,7.387370434636742e-06
139.81,150.17,99.45,0,5.758500096655277e-06
139.61,149.69,102.89,0,6.320520620221644e-06
137.64,149.64,100.6,0,5.516663738200884e-06
134.97,147.86,95.6,0,3.7338398236273866e-06
137.07,150.37,96.14,0,4.546393580316592e-06
134.85,150.21,97.14,0,4.337001135772126e-06
134.65,148.57,94.35,0,3.5361308951525014e-06
148.29,160.09,114.13,0,1.3488069837297885e-05
147.62,159.18,113.94,0,1.2819399011960207e-05
150.6,160.08,116.44,0,1.399786163906332e-05
151.72,158.61,118.91,0,1.2606013548499632e-05
157.7,163.71,127.38,0,8.162939481560085e-06
156.7,164.55,122.79,0,1.1016028670924302e-05
155.27,165.33,118.84,0,1.3558524535273443e-05
183.28,190.88,168.09,2,1.1798793720378675e-06
185.04,182.84,162.94,2,9.704469909817134e-07
156.34,158.34,123.0,0,9.757244822581477e-06
151.09,160.49,116.63,0,1.4243854466556356e-05
155.33,163.07,121.25,0,1.2374918852552422e-05
166.22,167.33,133.5,0,3.4418594029744804e-06
153.2,161.01,116.5,0,1.4435223900268573e-05
142.58,157.59,95.36,0,5.539777337170115e-06
168.08,172.55,109.57,0,3.327483973657584e-06
161.93,168.81,113.69,0,7.455185532240914e-06
150.65,159.75,103.74,0,9.236868602265952e-06
161.09,166.06,104.86,0,5.212198545037184e-06
151.36,156.94,98.98,0,5.691265592158304e-06
149.39,157.19,113.01,0,1.2394171637317198e-05
148.47,156.47,109.31,0,1.1389427930264946e-05
148.39,158.85,105.26,0,1.0772325553953732e-05
162.72,172.78,106.28,0,4.388761849033243e-06
162.5,175.42,108.75,0,4.37975326957779e-06
198.88,190.71,109.35,0,4.2425194678821e-07
178.08,175.52,123.77,0,1.6930172295514086e-06
160.36,161.98,125.55,0,7.930004376283929e-06
158.01,155.73,129.88,0,5.527587718245775e-06
152.93,149.41,129.61,0,4.133750413041753e-06
146.25,143.19,124.97,0,3.2394973007954554e-06
138.96,135.94,121.46,0,2.0925717402469563e-06
138.62,135.42,122.7,0,1.954654895406502e-06
140.69,140.97,125.27,0,2.505183137482633e-06
147.74,151.67,126.19,0,5.3460246161456326e-06
153.91,159.67,126.62,0,8.651701402891628e-06
157.25,163.73,128.51,0,7.578676727014436e-06
159.41,165.15,132.76,0,5.0414278018848725e-06
159.25,160.7,138.65,0,3.1445154010773493e-06
160.39,158.89,138.97,0,2.9502567325799797e-06
162.34,161.0,136.64,0,3.3607325806074585e-06
147.39,147.6,123.13,0,4.8462677156630874e-06
74.09,74.32,78.09,1,6.659787594022475e-07
40.94,42.82,47.02,1,2.1414207166918765e-06
27.0,26.8,31.6,1,2.8795560818292395e-06
15.7,14.06,18.78,1,1.0392011221682796e-06
17.18,15.11,18.63,1,1.1200876388110283e-06
74.11,73.27,71.63,1,7.400051764176096e-07
161.09,156.31,145.26,0,1.995035053619768e-06
174.65,165.89,155.21,0,1.1567348931204618e-06
145.2,138.02,132.17,0,1.8099405706972913e-06
112.9,109.51,111.43,0,5.178430683855916e-07
119.33,115.23,115.67,0,6.554760578737892e-07
112.08,107.65,109.16,0,4.944707134436619e-07
113.46,107.44,105.47,0,5.073361874560788e-07
146.9,132.25,120.27,0,1.7904878898105399e-06
188.15,171.29,153.2,0,7.753412222503381e-07
198.76,183.4,161.65,2,6.975696067596394e-07
88.11,79.27,70.27,1,5.080434935998295e-07
16.63,14.41,11.7,1,8.615807343052743e-07
17.72,15.32,14.72,1,1.0084206585891886e-06
18.38,15.54,15.06,1,1.0446914008554909e-06
19.73,16.09,16.31,1,1.1491159664713154e-06
23.89,22.25,22.55,1,1.9489871689121634e-06
29.46,29.92,28.48,1,2.94306438493306e-06
35.79,34.67,37.23,1,2.786020979261746e-06
38.8,36.96,41.08,1,2.521855755583968e-06
50.5,49.46,54.66,1,1.8170519782351105e-06
60.76,59.68,66.92,1,1.2095775360999055e-06
43.1,44.49,50.97,1,1.9880572842308945e-06
31.19,32.51,36.83,1,2.889035512834033e-06
27.28,28.31,32.3,1,2.9469326508627884e-06
18.79,23.19,26.49,1,1.8630315526382794e-06
23.11,24.11,29.03,1,2.3751278927100316e-06
22.14,22.34,26.94,1,2.1032747303777363e-06
24.83,25.35,29.63,1,2.610760947744936e-06
29.07,30.09,34.39,1,2.993073995944718e-06
33.86,33.7,37.36,1,2.847855032796525e-06
62.8,65.34,66.39,1,1.0872715668301553e-06
123.97,131.58,106.87,0,1.3978314824049347e-06
144.22,157.39,107.83,0,1.0830220028645368e-05
143.77,156.84,102.01,0,8.827978770187097e-06
142.92,152.7,101.84,0,7.503020425281167e-06
141.03,148.19,103.29,0,6.0453850048962125e-06
139.06,146.91,104.8,0,5.490662612928026e-06
134.61,145.92,99.57,0,3.979369227652849e-06
132.1,144.1,94.98,0,2.767585568877603e-06
136.75,149.39,97.51,0,4.661554964296458e-06
138.92,151.88,102.58,0,6.728821603765109e-06
139.79,150.44,98.65,0,5.61224422964397e-06
143.8,155.8,109.8,0,1.0111279565927466e-05
143.42,154.82,109.66,0,9.589595923637667e-06
142.97,153.73,108.17,0,9.082581107154087e-06
147.6,157.96,113.04,0,1.2483682656422815e-05
156.13,164.15,122.06,0,1.1657106551184419e-05
158.29,166.69,124.29,0,9.266220206895521e-06
154.6,163.45,119.84,0,1.3420678995284435e-05
180.44,185.41,164.41,2,1.0649391867254833e-06
188.0,185.74,168.2,2,1.152231832599122e-06
164.25,162.89,131.97,0,4.3710790950626225e-06
151.71,156.19,114.83,0,1.1383093472373356e-05
151.37,158.17,114.27,0,1.3049012216460423e-05
161.61,163.35,126.1,0,7.269075009252814e-06
141.68,153.17,99.45,0,6.724295520001183e-06
151.52,162.46,93.38,0,3.931675647272397e-06
201.1,188.15,111.48,0,4.170487074367495e-07
178.74,175.34,116.99,0,1.616683935060559e-06
155.44,161.6,113.38,0,1.2562690368885529e-05
196.52,186.88,111.9,0,5.048064011730964e-07
192.17,182.07,109.1,0,6.367420075378333e-07
151.69,159.47,115.8,0,1.392746840192375e-05
149.56,158.4,112.08,0,1.3163173862359548e-05
144.92,152.97,101.58,0,7.405931048767527e-06
176.33,174.5,99.93,0,1.3021095601596028e-06
172.48,174.98,112.84,0,2.396754300753655e-06
162.53,166.11,120.26,0,7.9166625410959e-06
166.61,165.75,124.03,0,5.109906764339685e-06
161.73,162.46,130.34,0,5.614198923045176e-06
161.4,159.32,135.96,0,3.5586914010300175e-06
158.18,155.18,136.58,0,3.3305061199761784e-06
155.2,152.8,137.4,0,3.0128566184307137e-06
145.22,143.22,130.82,0,2.484272635119088e-06
142.77,140.37,127.85,0,2.318198780800565e-06
143.19,144.19,128.35,0,2.773164566909051e-06
148.22,151.62,126.62,0,5.280237054933083e-06
153.66,159.06,126.66,0,8.487016395971923e-06
157.98,162.93,131.97,0,5.639627474993655e-06
157.06,159.5,134.58,0,4.402351026611612e-06
155.11,154.19,134.79,0,3.777453703896651e-06
152.94,149.62,130.78,0,3.91061760841041e-06
153.95,152.8,129.51,0,5.157017360396052e-06
129.42,130.89,113.57,0,1.5375575523148172e-06
59.74,58.87,64.66,1,1.2915312589239555e-06
38.69,39.39,43.6,1,2.369855645869368e-06
22.5,22.02,26.38,1,2.082989206592119e-06
18.11,15.51,20.71,1,1.2403288385218627e-06
18.61,14.73,18.65,1,1.1535341530714694e-06
23.32,21.04,23.85,1,1.932124247578338e-06
174.04,173.39,163.98,0,1.1415034945257427e-06
181.09,175.85,162.48,2,1.0235019367209774e-06
131.02,120.75,116.92,0,9.592198253233272e-07
111.17,114.53,120.67,0,5.184706507233721e-07
114.84,113.7,116.01,0,5.765679479785585e-07
107.96,106.36,107.97,0,4.5428880747019073e-07
114.27,111.8,110.45,0,5.662350258499073e-07
133.93,122.01,112.51,0,1.0930601718774897e-06
177.0,161.81,144.23,0,1.2839129714973545e-06
171.18,159.58,143.24,0,1.6609435278082715e-06
54.37,49.41,44.98,1,1.6702930778279168e-06
21.57,17.69,16.25,1,1.258240138543795e-06
23.7,19.7,20.3,1,1.6485776679876052e-06
19.9,17.7,16.1,1,1.2013295150263216e-06
19.78,19.18,17.18,1,1.3000768123863034e-06
28.25,26.25,24.65,1,2.5261731463148907e-06
30.82,30.82,30.02,1,3.0173341286499064e-06
32.01,32.01,33.61,1,3.0123868993841025e-06
37.79,36.59,40.39,1,2.5816866503283572e-06
48.52,47.48,52.08,1,1.9119669848194694e-06
58.27,57.27,63.59,1,1.367914597745196e-06
52.46,52.26,58.26,1,1.671364064339805e-06
29.52,30.52,34.52,1,2.997559811555656e-06
23.06,24.15,28.12,1,2.3393641471208166e-06
18.32,21.66,24.4,1,1.6749272198439347e-06
21.62,22.06,26.06,1,2.0070875951069483e-06
20.14,19.14,24.14,1,1.6512956842708271e-06
23.51,22.83,27.67,1,2.270338987049914e-06
25.61,25.33,29.97,1,2.6788534604163917e-06
35.22,36.22,40.22,1,2.635059389979075e-06
48.81,52.38,56.07,1,1.741697352278147e-06
96.99,102.54,93.72,0,3.954231763590798e-07
138.97,150.45,108.6,0,6.50239149213364e-06
141.98,152.61,102.45,0,7.58623159261309e-06
138.47,145.67,101.59,0,4.712802165905849e-06
137.85,141.69,103.89,0,3.72757461662797e-06
136.35,141.03,103.04,0,3.4071046294264838e-06
134.35,142.03,99.75,0,3.206607634198015e-06
129.75,140.07,93.99,0,2.039339836997172e-06
132.52,143.32,95.4,0,2.7670248708659728e-06
138.05,148.73,102.37,0,5.635973422365732e-06
140.15,148.63,98.59,0,5.1406777674990135e-06
144.19,155.59,111.39,0,1.0056058493622486e-05
144.83,157.51,112.31,0,1.086921600838394e-05
143.17,156.61,107.97,0,1.009071604175114e-05
148.42,161.78,112.5,0,1.4113988301259473e-05
155.35,166.52,121.92,0,1.1337592535035191e-05
160.98,171.66,129.31,0,4.923756312972004e-06
155.17,164.81,122.17,0,1.1674281199067331e-05
176.78,179.49,158.31,0,1.023393685646018e-06
179.26,178.52,157.43,0,9.810555189042375e-07
173.26,171.18,144.93,0,1.427951895730002e-06
158.71,157.17,122.29,0,8.096909100251586e-06
154.99,156.46,117.42,0,1.0238217374665645e-05
155.39,159.45,113.41,0,1.1278676172331954e-05
141.12,153.61,96.03,0,5.4398449283860085e-06
135.69,152.7,91.61,0,3.4232393201941404e-06
154.39,164.66,110.32,0,1.2888576999073335e-05
161.52,168.46,121.61,0,8.096991293578942e-06
159.83,162.61,119.59,0,9.7177486417884e-06
172.32,169.85,122.65,0,2.9713943997817167e-06
160.17,161.03,112.94,0,7.714222100165415e-06
148.13,155.77,115.08,0,1.1113059860244676e-05
147.93,156.77,113.34,0,1.1897124050264338e-05
142.46,150.21,102.58,0,6.767969897271892e-06
148.1,152.93,103.23,0,7.296216047377836e-06
151.3,159.03,114.82,0,1.3737765549548429e-05
148.0,155.56,115.51,0,1.0880288451244035e-05
154.21,157.3,124.56,0,9.146913312818267e-06
156.21,156.87,128.74,0,6.616713475095325e-06
157.87,155.44,132.78,0,4.451421672017503e-06
157.98,155.02,135.5,0,3.5811967883152537e-06
153.51,151.87,134.59,0,3.479183764506419e-06
144.41,142.66,127.99,0,2.6842223627757383e-06
141.29,139.33,124.29,0,2.4129537328635314e-06
142.16,142.01,125.0,0,2.7760288086853446e-06
143.81,147.64,123.45,0,4.278646711332807e-06
149.96,155.15,124.55,0,7.76514288084208e-06
149.74,153.7,126.78,0,6.1608558201551874e-06
147.92,146.24,126.49,0,3.79843659851764e-06
143.06,140.38,123.78,0,2.6973536128297375e-06
140.93,137.3,118.4,0,2.530629683250192e-06
145.18,144.25,120.18,0,4.101505199088498e-06
105.23,108.25,102.25,0,4.603323081870004e-07
55.08,52.5,59.95,1,1.5834532723049387e-06
31.16,31.62,35.61,1,2.9639013121635686e-06
23.34,23.82,27.02,1,2.290586257447801e-06
17.9,16.14,19.78,1,1.2255103857612959e-06
14.81,12.5,15.03,1,8.672643942894158e-07
26.47,25.94,27.13,1,2.6329815068228392e-06
122.51,124.35,124.68,0,8.189052137956255e-07
176.24,170.95,158.64,0,1.0875624840115186e-06
153.53,145.57,137.26,0,2.2340449484441706e-06
68.09,63.47,62.14,1,1.0639779002018558e-06
55.78,53.4,50.42,1,1.6402868133152304e-06
59.36,54.65,51.9,1,1.5013860203443035e-06
60.46,55.66,52.37,1,1.446053435807274e-06
144.77,135.18,122.75,0,2.055541494612542e-06
167.1,154.79,136.62,0,2.3613172476788013e-06
78.92,70.91,67.81,1,7.147158670002401e-07
24.8,19.38,18.87,1,1.577066042678913e-06
